0.4374699592590332,[-1, 64, 7]
0.4687199592590332,[-1, 64, 7]
0.49997997283935547,[-1, 65, 7]
0.5312299728393555,[-1, 64, 7]
0.5624799728393555,[-1, 64, 7]
0.5937299728393555,[-1, 64, 7]
0.6249799728393555,[-1, 64, 7]
0.6562299728393555,[-1, 64, 7]
0.6874799728393555,[-1, 64, 7]
0.7187399864196777,[-1, 65, 7]
0.7499899864196777,[-1, 64, 7]
0.7812399864196777,[-1, 64, 7]
0.8124899864196777,[-1, 64, 7]
0.8437399864196777,[-1, 65, 7]
0.8749899864196777,[-1, 65, 7]
0.9062399864196777,[-1, 65, 7]
0.9375,[-1, 64, 7]
0.96875,[-1, 65, 7]
1.0,[-1, 64, 7]
1.03125,[-1, 64, 7]
1.0625,[-1, 65, 7]
1.09375,[-1, 64, 7]
1.125,[-1, 64, 7]
1.1562600135803223,[-1, 64, 7]
1.1875100135803223,[-1, 65, 7]
1.2187600135803223,[-1, 64, 7]
1.2500100135803223,[-1, 64, 7]
1.2812600135803223,[-1, 65, 7]
1.3125100135803223,[-1, 65, 7]
1.3437600135803223,[-1, 64, 7]
1.3750200271606445,[-1, 64, 7]
1.4062700271606445,[-1, 64, 7]
1.4375200271606445,[-1, 65, 7]
1.4687700271606445,[-1, 64, 7]
1.5000200271606445,[-1, 64, 7]
1.5312700271606445,[-1, 64, 7]
1.5625200271606445,[-1, 64, 7]
1.5937800407409668,[-1, 64, 7]
1.6250300407409668,[-1, 64, 7]
1.6562800407409668,[-1, 64, 7]
1.6875300407409668,[-1, 65, 7]
1.7187800407409668,[-1, 64, 7]
1.7500300407409668,[-1, 64, 7]
1.7812800407409668,[-1, 65, 7]
1.812540054321289,[-1, 64, 7]
1.843790054321289,[-1, 64, 7]
1.875040054321289,[-1, 65, 8]
1.906290054321289,[-1, 65, 7]
1.937540054321289,[-1, 64, 7]
1.968790054321289,[-1, 65, 7]
2.000040054321289,[-1, 64, 7]
2.0312998294830322,[-1, 65, 7]
2.0625498294830322,[-1, 65, 7]
2.0937998294830322,[-1, 64, 7]
2.1250498294830322,[-1, 65, 7]
2.1562998294830322,[-1, 65, 7]
2.1875498294830322,[-1, 65, 7]
2.2187998294830322,[-1, 65, 7]
2.2500598430633545,[-1, 64, 7]
2.2813098430633545,[-1, 64, 7]
2.3125598430633545,[-1, 64, 7]
2.3438098430633545,[-1, 64, 7]
2.3750598430633545,[-1, 64, 7]
2.4063098430633545,[-1, 64, 7]
2.4375698566436768,[-1, 64, 7]
2.4688198566436768,[-1, 64, 7]
2.5000698566436768,[-1, 65, 7]
2.5313198566436768,[-1, 64, 7]
2.5625698566436768,[-1, 65, 7]
2.5938198566436768,[-1, 64, 7]
2.6250698566436768,[-1, 65, 7]
2.656329870223999,[-1, 64, 7]
2.687579870223999,[-1, 64, 7]
2.718829870223999,[-1, 64, 7]
2.750079870223999,[-1, 65, 7]
2.781329870223999,[-1, 64, 8]
2.812579870223999,[-1, 65, 7]
2.843829870223999,[-1, 64, 7]
2.8750898838043213,[-1, 65, 7]
2.9063398838043213,[-1, 64, 7]
2.9375898838043213,[-1, 65, 7]
2.9688398838043213,[-2, 65, 7]
3.0000898838043213,[-1, 64, 7]
3.0313398838043213,[-1, 65, 7]
3.0625898838043213,[-1, 65, 7]
3.0938498973846436,[-1, 64, 7]
3.1250998973846436,[-1, 64, 7]
3.1563498973846436,[-1, 64, 7]
3.1875998973846436,[-1, 64, 7]
3.2188498973846436,[-1, 65, 7]
3.2500998973846436,[-1, 64, 7]
3.2813498973846436,[-1, 64, 7]
3.312609910964966,[-1, 64, 7]
3.343859910964966,[-1, 65, 7]
3.375109910964966,[-1, 65, 7]
3.406359910964966,[-1, 64, 7]
3.437609910964966,[-1, 65, 7]
3.468859910964966,[-1, 65, 7]
3.500109910964966,[-1, 65, 7]
3.531369924545288,[-1, 64, 7]
3.562619924545288,[-1, 64, 7]
3.593869924545288,[-1, 65, 7]
3.625119924545288,[-1, 64, 7]
3.656369924545288,[-1, 64, 7]
3.687619924545288,[-1, 65, 7]
3.718869924545288,[-1, 65, 7]
3.7501299381256104,[-1, 65, 7]
3.7813799381256104,[-1, 64, 7]
3.8126299381256104,[-1, 64, 7]
3.8438799381256104,[-1, 65, 7]
3.8751299381256104,[-1, 65, 7]
3.9063799381256104,[-1, 64, 7]
3.9376299381256104,[-1, 64, 7]
3.9688899517059326,[-1, 64, 7]
4.000139951705933,[-1, 64, 7]
4.031389951705933,[-1, 64, 7]
4.062639951705933,[-1, 65, 7]
4.093889951705933,[-1, 64, 7]
4.125139951705933,[-1, 64, 7]
4.156389951705933,[-1, 65, 7]
4.187649965286255,[-1, 65, 7]
4.218899965286255,[-1, 65, 7]
4.250149965286255,[-1, 65, 7]
4.281399965286255,[-1, 64, 7]
4.312649965286255,[-1, 64, 7]
4.343899965286255,[-1, 65, 7]
4.375149965286255,[-1, 64, 7]
4.406409978866577,[-1, 64, 7]
4.437659978866577,[-1, 64, 7]
4.468909978866577,[-1, 65, 7]
4.500159978866577,[-1, 65, 8]
4.531409978866577,[-1, 65, 7]
4.562659978866577,[-1, 65, 7]
4.593909978866577,[-1, 64, 7]
4.625169992446899,[-1, 65, 7]
4.656419992446899,[-1, 64, 7]
4.687669992446899,[-1, 65, 7]
4.718919992446899,[-1, 64, 7]
4.750169992446899,[-1, 64, 7]
4.781419992446899,[-1, 65, 7]
4.812680006027222,[-1, 65, 7]
4.843930006027222,[-1, 64, 7]
4.875180006027222,[-1, 65, 7]
4.906430006027222,[-1, 64, 7]
4.937680006027222,[-1, 65, 7]
4.968930006027222,[-1, 64, 7]
5.000180006027222,[-1, 64, 7]
5.031440019607544,[-1, 64, 7]
5.062690019607544,[-1, 65, 7]
5.093940019607544,[-1, 64, 7]
5.125190019607544,[-1, 64, 7]
5.156440019607544,[-1, 65, 7]
5.187690019607544,[-1, 64, 7]
5.218940019607544,[-1, 64, 7]
5.250200033187866,[-1, 64, 7]
5.281450033187866,[-1, 65, 7]
5.312700033187866,[-1, 65, 7]
5.343950033187866,[-1, 64, 7]
5.375200033187866,[-1, 64, 7]
5.406450033187866,[-1, 64, 7]
5.437700033187866,[-1, 64, 7]
5.4689600467681885,[-1, 64, 7]
5.5002100467681885,[-1, 65, 7]
5.5314600467681885,[-1, 64, 8]
5.5627100467681885,[-1, 64, 7]
5.5939600467681885,[-1, 64, 7]
5.6252100467681885,[-1, 65, 7]
5.6564600467681885,[-1, 65, 7]
5.687719821929932,[-1, 65, 7]
5.718969821929932,[-1, 64, 7]
5.750219821929932,[-1, 65, 7]
5.781469821929932,[-1, 65, 7]
5.812719821929932,[-1, 64, 7]
5.843969821929932,[-1, 64, 7]
5.875219821929932,[-1, 64, 7]
5.906479835510254,[-1, 64, 7]
5.937729835510254,[-1, 65, 7]
5.968979835510254,[-1, 64, 7]
6.000229835510254,[-1, 64, 7]
6.031479835510254,[-1, 64, 7]
6.062729835510254,[-1, 65, 7]
6.093979835510254,[-1, 64, 7]
6.125239849090576,[-1, 64, 7]
6.156489849090576,[-1, 65, 7]
6.187739849090576,[-1, 64, 7]
6.218989849090576,[-1, 65, 7]
6.250239849090576,[-1, 64, 7]
6.281489849090576,[-1, 64, 7]
6.312739849090576,[-1, 64, 7]
6.343999862670898,[-1, 64, 7]
6.375249862670898,[-1, 64, 7]
6.406499862670898,[-1, 64, 7]
6.437749862670898,[-1, 64, 7]
6.468999862670898,[-1, 65, 7]
6.500249862670898,[-1, 64, 7]
6.531499862670898,[-1, 65, 7]
6.562759876251221,[-1, 64, 7]
6.594009876251221,[-1, 64, 7]
6.625259876251221,[-1, 64, 7]
6.656509876251221,[-1, 65, 7]
6.687759876251221,[-1, 64, 7]
6.719009876251221,[-1, 64, 7]
6.750259876251221,[-1, 65, 7]
6.781519889831543,[-1, 65, 7]
6.812769889831543,[-1, 65, 7]
6.844019889831543,[-1, 64, 7]
6.875269889831543,[-1, 64, 7]
6.906519889831543,[-1, 64, 7]
6.937769889831543,[-1, 64, 7]
6.969019889831543,[-1, 64, 7]
7.000279903411865,[-1, 64, 7]
7.031529903411865,[-1, 65, 7]
7.062779903411865,[-1, 64, 7]
7.094029903411865,[-1, 65, 7]
7.125279903411865,[-1, 65, 7]
7.156529903411865,[-1, 64, 7]
7.187779903411865,[-1, 65, 7]
7.2190399169921875,[-1, 64, 7]
7.2502899169921875,[-1, 65, 7]
7.2815399169921875,[-1, 64, 7]
7.3127899169921875,[-1, 65, 7]
7.3440399169921875,[-1, 64, 7]
7.3752899169921875,[-1, 65, 7]
7.4065399169921875,[-1, 65, 7]
7.43779993057251,[-1, 65, 7]
7.46904993057251,[-1, 65, 8]
7.50029993057251,[-1, 65, 7]
7.53154993057251,[-1, 64, 7]
7.56279993057251,[-1, 64, 7]
7.59404993057251,[-1, 64, 7]
7.625309944152832,[-1, 64, 7]
7.656559944152832,[-1, 66, 7]
7.687809944152832,[-1, 65, 7]
7.719059944152832,[-1, 65, 7]
7.750309944152832,[-1, 65, 7]
7.781559944152832,[-1, 64, 7]
7.812809944152832,[-1, 64, 7]
7.844069957733154,[-1, 64, 7]
7.875319957733154,[-1, 65, 7]
7.906569957733154,[-1, 64, 7]
7.937819957733154,[-1, 65, 7]
7.969069957733154,[-1, 64, 7]
8.000319957733154,[-1, 64, 7]
8.031569957733154,[-1, 64, 7]
8.062829971313477,[-1, 65, 7]
8.094079971313477,[-2, 65, 7]
8.125329971313477,[-1, 65, 7]
8.156579971313477,[-1, 64, 7]
8.187829971313477,[-1, 65, 8]
8.219079971313477,[-1, 65, 7]
8.250329971313477,[-1, 65, 7]
8.281589984893799,[-1, 64, 7]
8.312839984893799,[-1, 64, 7]
8.344089984893799,[-1, 65, 7]
8.375339984893799,[-1, 64, 7]
8.406589984893799,[-1, 64, 7]
8.437839984893799,[-1, 65, 7]
8.469089984893799,[-1, 65, 7]
8.500349998474121,[-1, 65, 7]
8.531599998474121,[-1, 65, 7]
8.562849998474121,[-1, 65, 7]
8.594099998474121,[-1, 64, 7]
8.625349998474121,[-1, 64, 7]
8.656599998474121,[-1, 64, 7]
8.687849998474121,[-1, 64, 7]
8.719110012054443,[-1, 64, 7]
8.750360012054443,[-1, 65, 7]
8.781610012054443,[-1, 64, 7]
8.812860012054443,[-1, 65, 7]
8.844110012054443,[-1, 65, 7]
8.875360012054443,[-1, 65, 7]
8.906610012054443,[-1, 64, 7]
8.937870025634766,[-1, 65, 7]
8.969120025634766,[-1, 64, 7]
9.000370025634766,[-1, 65, 7]
9.031620025634766,[-1, 65, 7]
9.062870025634766,[-1, 64, 7]
9.094120025634766,[-1, 64, 7]
9.125370025634766,[-1, 65, 7]
9.156630039215088,[-1, 64, 7]
9.187880039215088,[-1, 65, 7]
9.219130039215088,[-1, 64, 8]
9.250380039215088,[-1, 64, 7]
9.281630039215088,[-1, 65, 7]
9.312880039215088,[-1, 65, 7]
9.344130039215088,[-1, 64, 7]
9.37539005279541,[-1, 64, 8]
9.40664005279541,[-1, 65, 7]
9.43789005279541,[-1, 65, 7]
9.46914005279541,[-1, 65, 7]
9.50039005279541,[-1, 65, 7]
9.53164005279541,[-1, 64, 7]
9.56289005279541,[-1, 65, 7]
9.594149827957153,[-1, 64, 7]
9.625399827957153,[-1, 65, 7]
9.656649827957153,[-1, 65, 7]
9.687899827957153,[-1, 65, 7]
9.719149827957153,[-1, 64, 7]
9.750399827957153,[-1, 65, 7]
9.781659841537476,[-1, 64, 7]
9.812909841537476,[-1, 64, 7]
9.844159841537476,[-1, 64, 7]
9.875409841537476,[-1, 65, 7]
9.906659841537476,[-1, 65, 7]
9.937909841537476,[-1, 64, 7]
9.969159841537476,[-1, 64, 7]
10.000419855117798,[-1, 65, 7]
10.031669855117798,[-1, 65, 7]
10.062919855117798,[-1, 64, 7]
10.094169855117798,[-1, 64, 7]
10.125419855117798,[-1, 64, 7]
10.156669855117798,[-1, 65, 7]
10.187919855117798,[-1, 64, 7]
10.21917986869812,[-1, 65, 7]
10.25042986869812,[-1, 64, 7]
10.28167986869812,[-1, 64, 7]
10.31292986869812,[-1, 64, 7]
10.34417986869812,[-1, 65, 7]
10.37542986869812,[-1, 64, 7]
10.40667986869812,[-1, 65, 7]
10.437939882278442,[-1, 65, 7]
10.469189882278442,[-1, 65, 7]
10.500439882278442,[-1, 65, 7]
10.531689882278442,[-1, 64, 7]
